# DEGENERATE GEOMETRY CSV FILE

# NUMBER OF COMPONENTS
24

# DegenGeom Type, Name, SurfNdx, GeomID, MainSurfNdx, SymCopyNdx, FlipNormal,t00,t01,t02,t03,t10,t11,t12,t13,t20,t21,t22,t23,t30,t31,t32,t33
BODY,FuselageGeom,0,RGIGINXZKO,0,0,0,1.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 1.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 1.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 1.000000000000000000e+00
# DegenGeom Type,nXsecs, nPnts/Xsec
SURFACE_NODE,36,17
# x,y,z,u,w
4.229273192111029367e+00, 0.000000000000000000e+00, 7.500000000000000000e-01, 4.229273192111029367e+00, 0.000000000000000000e+00, -7.500000000000000000e-01, 4.229273192111029367e+00, -1.185561432697231232e-17, 0.000000000000000000e+00, 4.229273192111029367e+00, 0.000000000000000000e+00, -2.220446049250313081e-16, 1.000000000000000000e+00, 5.000000000000000000e-01, 1.500000000000000000e+00, 1.283512815638843563e+00, 1.283512815638844229e+00, -2.312964634635742587e-17, 2.360366666480877562e-01, 2.360366666480870068e-01, 2.312964634635742664e-18, 1.722127132046244125e+00, -1.000000000000000000e+00, 0.000000000000000000e+00, -0.000000000000000000e+00, 2.341133479054149813e+00, 2.341133479054149813e+00, 5.799999999999999822e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, -1.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, -1.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, -1.000000000000000000e+00, -0.000000000000000000e+00, -0.000000000000000000e+00, 0.000000000000000000e+00, 7.500000000000000000e-01, -0.000000000000000000e+00, 4.229273192111029367e+00, 1.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, -1.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, -1.000000000000000000e+00, -0.000000000000000000e+00, 0.000000000000000000e+00, -1.000000000000000000e+00, 0.000000000000000000e+00, -0.000000000000000000e+00, 0.000000000000000000e+00, 4.229273192111029367e+00, 0.000000000000000000e+00, 7.500000000000000000e-01, 1.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00
4.331355003652300972e+00, 0.000000000000000000e+00, 7.500000000000000000e-01, 4.331355003652300972e+00, 0.000000000000000000e+00, -7.500000000000000000e-01, 4.331355003652300972e+00, -1.185561432697231232e-17, 0.000000000000000000e+00, 4.331355003652300972e+00, 0.000000000000000000e+00, -2.220446049250313081e-16, 1.000000000000000000e+00, 5.000000000000000000e-01, 1.500000000000000000e+00, 1.283512815638843563e+00, 1.283512815638844229e+00, -2.312964634635742587e-17, 2.360366666480877562e-01, 2.360366666480870068e-01, 2.312964634635742664e-18, 1.722127132046244125e+00, -1.000000000000000000e+00, 0.000000000000000000e+00, -0.000000000000000000e+00, 2.341133479054149813e+00, 2.341133479054149813e+00, 6.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, -1.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, -1.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, -1.000000000000000000e+00, -0.000000000000000000e+00, -0.000000000000000000e+00, 0.000000000000000000e+00, 7.500000000000000000e-01, -0.000000000000000000e+00, 4.331355003652300972e+00, 1.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, -1.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, -1.000000000000000000e+00, -0.000000000000000000e+00, 0.000000000000000000e+00, -1.000000000000000000e+00, 0.000000000000000000e+00, -0.000000000000000000e+00, 0.000000000000000000e+00, 4.331355003652300972e+00, 0.000000000000000000e+00, 7.500000000000000000e-01, 1.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00
4.570223242658874696e+00, 0.000000000000000000e+00, 7.341919999999999558e-01, 4.570223242658874696e+00, 0.000000000000000000e+00, -6.618079999999998408e-01, 4.570223242658874696e+00, -1.910826091381641071e-17, 3.619199999999955786e-02, 4.570223242658874696e+00, -3.721574408287526611e-17, 3.619199999999989092e-02, 1.000000000000000000e+00, 5.000000000000000000e-01, 1.395999999999999908e+00, 1.034624330253496316e+00, 1.034624330253493873e+00, 1.084132783546464907e-16, 1.770745348951815179e-01, 1.770745348951814624e-01, -2.486899575160351319e-17, 1.491603959540369839e+00, -1.000000000000000000e+00, 0.000000000000000000e+00, -0.000000000000000000e+00, 2.178814891173061596e+00, 2.178814891173061596e+00, 6.200000000000000178e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, -1.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, -1.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, -1.000000000000000000e+00, -0.000000000000000000e+00, -0.000000000000000000e+00, 0.000000000000000000e+00, 7.341919999999999558e-01, -0.000000000000000000e+00, 4.570223242658874696e+00, 1.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, -1.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, -1.000000000000000000e+00, -0.000000000000000000e+00, 0.000000000000000000e+00, -1.000000000000000000e+00, 0.000000000000000000e+00, -0.000000000000000000e+00, 0.000000000000000000e+00, 4.570223242658874696e+00, 0.000000000000000000e+00, 7.341919999999999558e-01, 1.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00
4.992207346676406310e+00, 0.000000000000000000e+00, 6.964960000000000040e-01, 4.992207346676406310e+00, 0.000000000000000000e+00, -4.515039999999995723e-01, 4.992207346676406310e+00, 0.000000000000000000e+00, 1.224960000000002713e-01, 4.992207346676406310e+00, -2.292991925076126795e-18, 1.224960000000000493e-01, 9.999999999999997780e-01, 5.000000000000001110e-01, 1.147999999999999687e+00, 5.753764685930020661e-01, 5.753764685930030653e-01, -9.251858538542972197e-18, 8.098078621135618160e-02, 8.098078621135612609e-02, -8.266535604188143352e-18, 1.008710327036564935e+00, -1.000000000000000000e+00, 0.000000000000000000e+00, -0.000000000000000000e+00, 1.791747489302775165e+00, 1.791747489302775165e+00, 6.400000000000000355e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, -1.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, -1.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, -1.000000000000000000e+00, -0.000000000000000000e+00, -0.000000000000000000e+00, 0.000000000000000000e+00, 6.964960000000000040e-01, -0.000000000000000000e+00, 4.992207346676406310e+00, 1.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, -1.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, -1.000000000000000000e+00, -0.000000000000000000e+00, 0.000000000000000000e+00, -1.000000000000000000e+00, 0.000000000000000000e+00, -0.000000000000000000e+00, 0.000000000000000000e+00, 4.992207346676406310e+00, 0.000000000000000000e+00, 6.964960000000000040e-01, 1.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00
5.461621830825418300e+00, 0.000000000000000000e+00, 6.515040000000000830e-01, 5.461621830825418300e+00, 0.000000000000000000e+00, -2.004960000000003961e-01, 5.461621830825418300e+00, 5.218140108702599627e-18, 2.255039999999997602e-01, 5.461621830825418300e+00, 0.000000000000000000e+00, 2.255039999999997602e-01, 1.000000000000000000e+00, 5.000000000000000000e-01, 8.520000000000005347e-01, 2.352042779433548003e-01, 2.352042779433545505e-01, 1.053786687540044839e-17, 2.456817040246603301e-02, 2.456817040246599484e-02, 5.782411586589356660e-19, 5.555995438492881133e-01, -1.000000000000000000e+00, 0.000000000000000000e+00, -0.000000000000000000e+00, 1.329763816102757845e+00, 1.329763816102757845e+00, 6.599999999999999645e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, -1.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, -1.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, -1.000000000000000000e+00, -0.000000000000000000e+00, -0.000000000000000000e+00, 0.000000000000000000e+00, 6.515040000000000830e-01, -0.000000000000000000e+00, 5.461621830825418300e+00, 1.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, -1.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, -1.000000000000000000e+00, -0.000000000000000000e+00, 0.000000000000000000e+00, -1.000000000000000000e+00, 0.000000000000000000e+00, -0.000000000000000000e+00, 0.000000000000000000e+00, 5.461621830825418300e+00, 0.000000000000000000e+00, 6.515040000000000830e-01, 1.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00
5.842781210226442923e+00, 0.000000000000000000e+00, 6.138080000000000203e-01, 5.842781210226442923e+00, 0.000000000000000000e+00, 9.807999999999879315e-03, 5.842781210226442923e+00, -2.576240696051515955e-17, 3.118079999999999741e-01, 5.842781210226442923e+00, -6.212604223825554547e-18, 3.118079999999999741e-01, 1.000000000000000000e+00, 4.999999999999997780e-01, 6.040000000000000924e-01, 8.379869358680319680e-02, 8.379869358680323843e-02, -7.729927808952653115e-18, 6.205291547730318498e-03, 6.205291547730324569e-03, 3.434752482434076764e-19, 2.792264585798145404e-01, -1.000000000000000000e+00, 0.000000000000000000e+00, -0.000000000000000000e+00, 9.426964142324711915e-01, 9.426964142324714135e-01, 6.799999999999999822e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, -1.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, -1.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, -1.000000000000000000e+00, -0.000000000000000000e+00, -0.000000000000000000e+00, 0.000000000000000000e+00, 6.138080000000000203e-01, -0.000000000000000000e+00, 5.842781210226442923e+00, 1.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, -1.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, -1.000000000000000000e+00, -0.000000000000000000e+00, 0.000000000000000000e+00, -1.000000000000000000e+00, 0.000000000000000000e+00, -0.000000000000000000e+00, 0.000000000000000000e+00, 5.842781210226442923e+00, 0.000000000000000000e+00, 6.138080000000000203e-01, 1.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00
6.000000000000000000e+00, 0.000000000000000000e+00, 5.980000000000000870e-01, 6.000000000000000000e+00, 0.000000000000000000e+00, 9.800000000000003153e-02, 6.000000000000000000e+00, -4.445855372614616734e-18, 3.479999999999999760e-01, 6.000000000000000000e+00, -3.021943230025525877e-18, 3.480000000000000315e-01, 1.000000000000000000e+00, 5.000000000000000000e-01, 5.000000000000000000e-01, 4.753751169032754270e-02, 4.753751169032749413e-02, -2.312964634635743435e-18, 2.914032921581330340e-03, 2.914032921581327738e-03, 1.445602896647338924e-19, 1.913474591162493132e-01, -1.000000000000000000e+00, 0.000000000000000000e+00, -0.000000000000000000e+00, 7.803778263513834190e-01, 7.803778263513833080e-01, 7.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, -1.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, -1.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, -1.000000000000000000e+00, -0.000000000000000000e+00, -0.000000000000000000e+00, 0.000000000000000000e+00, 5.980000000000000870e-01, -0.000000000000000000e+00, 6.000000000000000000e+00, 1.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, -1.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, -1.000000000000000000e+00, -0.000000000000000000e+00, 0.000000000000000000e+00, -1.000000000000000000e+00, 0.000000000000000000e+00, -0.000000000000000000e+00, 0.000000000000000000e+00, 6.000000000000000000e+00, 0.000000000000000000e+00, 5.980000000000000870e-01, 1.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00
6.000011102943725305e+00, -2.905039313836762843e-22, 5.980016970562749279e-01, 6.000011102943725305e+00, -7.589415207398543421e-22, 9.799830294372519068e-02, 6.000011102943725305e+00, -8.892175145999841262e-18, 3.480000000000000315e-01, 6.000011102943725305e+00, -1.511475836451949251e-18, 3.479999999999999760e-01, 1.000000000000000000e+00, 5.000000000000000000e-01, 5.000033941125496817e-01, 4.753847920513578490e-02, 4.753847920513579184e-02, -3.469470503340495121e-18, 2.914111999976624987e-03, 2.914111999976615013e-03, -2.529809975671777688e-19, 1.913500554074969717e-01, -1.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 7.803831205222333534e-01, 7.803831205222333534e-01, 7.200000000000000178e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, -1.000000000000000000e+00, 0.000000000000000000e+00, -9.368688190359239636e-22, -1.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, -1.000000000000000000e+00, 9.368688190359239636e-22, 0.000000000000000000e+00, 0.000000000000000000e+00, 5.980016970562749279e-01, -8.507530750862668277e-22, 6.000011102943725305e+00, 1.000000000000000000e+00, 0.000000000000000000e+00, -9.368688190359239636e-22, -1.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, -1.000000000000000000e+00, 9.368688190359239636e-22, 0.000000000000000000e+00, -1.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 6.000011102943725305e+00, -2.905039313836762843e-22, 5.980016970562749279e-01, 1.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00
6.000009308831176114e+00, -8.715117941510284768e-22, 5.980050911688246096e-01, 6.000009308831176114e+00, -2.276824562219562086e-21, 9.799490883117548123e-02, 6.000009308831176114e+00, -8.893103949996355602e-18, 3.480000000000000870e-01, 6.000009308831176114e+00, -1.057794495500526229e-17, 3.480000000000000870e-01, 9.999999999999997780e-01, 5.000000000000001110e-01, 5.000101823376491561e-01, 4.754041427413532167e-02, 4.754041427413536330e-02, 1.734652821816166418e-18, 2.914270161595613681e-03, 2.914270161595617584e-03, -5.782514623906957366e-19, 1.913552480428336033e-01, -1.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 7.803937088639363306e-01, 7.803937088639363306e-01, 7.400000000000000355e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, -1.000000000000000000e+00, 0.000000000000000000e+00, -2.810568299826237356e-21, -1.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, -1.000000000000000000e+00, 2.810568299826237356e-21, 0.000000000000000000e+00, 0.000000000000000000e+00, 5.980050911688246096e-01, -2.552245946524825972e-21, 6.000009308831176114e+00, 1.000000000000000000e+00, 0.000000000000000000e+00, -2.810568299826237356e-21, -1.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, -1.000000000000000000e+00, 2.810568299826237356e-21, 0.000000000000000000e+00, -1.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 6.000009308831176114e+00, -8.715117941510284768e-22, 5.980050911688246096e-01, 1.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00
6.000001963246763381e+00, -1.307267691226540740e-21, 5.980076367532368709e-01, 6.000001963246763381e+00, -3.415236843329338239e-21, 9.799236324676321996e-02, 6.000001963246763381e+00, -1.111666038086076143e-17, 3.479999999999999760e-01, 6.000001963246763381e+00, -1.511115487734302746e-17, 3.480000000000002536e-01, 9.999999999999997780e-01, 5.000000000000001110e-01, 5.000152735064736786e-01, 4.754186561034546427e-02, 4.754186561034546427e-02, 2.023711578755072238e-18, 2.914388787034789298e-03, 2.914388787034810548e-03, 7.225806540716728850e-20, 1.913591425655721268e-01, -1.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 7.804016501202161171e-01, 7.804016501202162281e-01, 7.599999999999999645e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, -1.000000000000000000e+00, 0.000000000000000000e+00, -4.215809523817487148e-21, -1.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, -1.000000000000000000e+00, 4.215809523817487148e-21, 0.000000000000000000e+00, 0.000000000000000000e+00, 5.980076367532368709e-01, -3.828353981566425098e-21, 6.000001963246763381e+00, 1.000000000000000000e+00, 0.000000000000000000e+00, -4.215809523817487148e-21, -1.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, -1.000000000000000000e+00, 4.215809523817487148e-21, 0.000000000000000000e+00, -1.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 6.000001963246763381e+00, -1.307267691226540740e-21, 5.980076367532368709e-01, 1.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00
5.999996411774900729e+00, -1.162015725534704009e-21, 5.980067882250994504e-01, 5.999996411774900729e+00, -3.035766082959414359e-21, 9.799321177490064039e-02, 5.999996411774900729e+00, -4.447833622063238298e-18, 3.480000000000000870e-01, 5.999996411774900729e+00, 1.508790721464455613e-18, 3.480000000000000315e-01, 9.999999999999997780e-01, 5.000000000000001110e-01, 5.000135764501988378e-01, 4.754138182832678278e-02, 4.754138182832684523e-02, -5.782882614326961813e-19, 2.914349244819351530e-03, 2.914349244819349361e-03, 4.336828316097751204e-19, 1.913578443869224932e-01, -1.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 7.803990030347892626e-01, 7.803990030347892626e-01, 7.799999999999999822e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, -1.000000000000000000e+00, 0.000000000000000000e+00, -3.747398962098652664e-21, -1.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, -1.000000000000000000e+00, 3.747398962098652664e-21, 0.000000000000000000e+00, 0.000000000000000000e+00, 5.980067882250994504e-01, -3.402985743057390598e-21, 5.999996411774900729e+00, 1.000000000000000000e+00, 0.000000000000000000e+00, -3.747398962098652664e-21, -1.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, -1.000000000000000000e+00, 3.747398962098652664e-21, 0.000000000000000000e+00, -1.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 5.999996411774900729e+00, -1.162015725534704009e-21, 5.980067882250994504e-01, 1.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00
